Product,Rating,MRP,Feature
ASUS TUF Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/14...,4.3,"₹68,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayWndows 10 Home, Mcafee Antivirus - 1 Year1 Year Onsite Warranty"
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,4.2,"₹76,990","NVIDIA GeForce GTX 165015.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 NitsImproved thermal design with copper pipes & ventsGame shift key for Turbo boost of powerIn-built Alienware Command center software with enhanced control over system settingsIntel Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inches) DisplayMicrosoft Office Home & Student 20191 Year Premium Support"
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) D560587WIN9S Laptop,4.7,"₹68,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
ASUS VivoBook K15 OLED (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) K513EA-L303TS Thin ...,,"₹47,590",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty
ASUS Vivobook Ultra K14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) K413EA-EB521TS Thin and ...,,"₹63,990","Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.81 cm (14.1 inch) DisplayWindows 10 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee1 Year Onsite Warranty"
ASUS ZenBook 14 (2021) Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) UM425UA-AM702TS Th...,5,"₹94,990","AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMyASUS, Office Home and Student 2019, Link to MyASUS, Splendid, Tru2Life1 Year Onsite Warranty"
ASUS Core i7 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) F...,4.4,"₹79,990",Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
realme Book(Slim) Intel Evo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002 Thin and Lig...,4.5,"₹59,999",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty
HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dy0002TU Thin and Light Lapto...,4.2,"₹58,990",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
ASUS TUF Gaming F15 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...,4.6,"₹94,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1-Month Trial for Microsoft 365 (Credit Card Required)1 Year Onsite Warranty
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,4.5,"₹70,850",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,,"₹72,990","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts, Microsoft Office 2019 Home & Student1 Year Onsite Warranty"
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop,4.6,"₹69,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
Lenovo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 81WA00K1IN Laptop,,"₹42,999",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB SSD35.56 cm (14 inch) Display2 Year Onsite Warranty
ASUS ASUS TUF Gaming F17 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,4.5,"₹84,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD43.94 cm (17.3 inches) Display1 Year Onsite Warranty
ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,3.8,"₹89,990","Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 10 Home, Mcafee Anti Virus - 1 Year1 Year Onsite Warranty"
HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light Lap...,4.6,"₹54,990","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, Dropbox, AlexaHP Support Assistant1 Year Onsite Warranty"
ASUS Zephyrus S17 (2021) Core i9 11th Gen - (32 GB/3 TB SSD/Windows 10 Home/16 GB Graphics/NVIDIA GeFo...,,"₹4,41,990",Intel Core i9 Processor (11th Gen)32 GB DDR4 RAMWindows 10 Operating System3 TB SSD43.94 cm (17.3 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty
Lenovo Thinkbook Convertible Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) ThinkBook 14s Yoga 2...,,"₹1,51,557",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 20193 years premier Warranty
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3401 Thin and Light Laptop,4.4,"₹48,390",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP Spectre x360 13 Series Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw2003TU Thin and Li...,,"₹1,01,990",Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen Display1 Year Onsite Warranty
acer Travelmate Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Thin...,3.7,"₹62,490",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) Display1 Year International Travelers Warranty (ITW)
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 15-eh1103AU Thin and Light La...,4.4,"₹64,490",AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
acer Aspire 5 Core i3 10th Gen - (4 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) A514-53-316M Thin an...,4.3,"₹39,999","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayAcer Care Center, Acer Configuration Manager, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
HP Pavilion Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) 14-ec0036AU Thin and Light Laptop,,"₹55,999","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS recovery, HP Smart1 Year onsite Warranty"
ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,,"₹1,65,169",AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Thinkbook 15 Core i5 11th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home) TB15 ITL G2 Thin an...,,"₹74,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Warranty
HP Pavilion Gaming Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce R...,5,"₹97,990",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop,4.5,"₹72,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
Lenovo Thinkbook Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Li...,,"₹59,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD38.1 cm (15 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,4.2,"₹1,62,990","Intel Core i5 Processor (8th Gen)8 GB DDR3 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Keynote, Siri, Safari, FaceTime, App Store, iTunes, Time Machine, iMovie, GarageBand, Pages, Notes1 Year Onsite Warranty"
HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,,"₹62,990",AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,,"₹57,000",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
MSI WF65 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Pro/4 GB Graphics/NVIDIA Quadro T100...,,"₹1,59,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayTrue Color 2.0, Nahimic 3, Creator Center3 Years Carry In Warranty"
MSI GE75 Raider Core i9 10th Gen - (32 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeF...,,"₹1,89,990","Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|512 GB SSD43.94 cm (17.3 inch) DisplayDragon Center, Cooler Boost 5, Nahimic VR, True Color 2.0, Nahimic 32 Years Carry In Warranty"
ASUS TUF Dash F15 Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,,"₹89,989","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayWindows 10 Home, Mcafee Anti Virus - 1 Year1 Year Onsite Warranty"
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,4.2,"₹55,990","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP Smart, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant, HP SSRM, Dropbox1 Year Onsite Warranty"
Lenovo IdeaPad 5 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15ITL05 Thin and ...,4.6,"₹97,890",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Years Carry in Warranty
APPLE MacBook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,4.7,"₹85,990","Apple M1 Processor8 GB DDR4 RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
ASUS Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-EJ502TS Thin and Light Laptop,4.8,"₹46,590",Intel Core i5 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
ASUS TUF Gaming F17 (2021) Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,4.5,"₹77,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Month Trial for Microsoft 365 (Credit Card Required)1 Year Onsite Warranty
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,4.6,"₹1,04,990",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,,"₹99,990",Intel Core i7 Processor (11th Gen)16 GB LPDDR4 RAM64 bit Windows 10 Operating System1 TB SSD33.02 cm (13 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7490 Thin and Light Laptop,4.3,"₹66,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
acer Nitro 5 Ryzen 7 Octa Core - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,4.3,"₹95,990","AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayQuick Access, Acer Care Center, Acer Product Registration, NitroSense, GOTrust, PC Manager1 Year International Travelers Warranty"
APPLE MacBook Air Core i5 10th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MVH22HN/A,4.5,"₹1,06,190","Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
Lenovo Ideapad S540 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) S540-13ITL Thin and Light La...,4.1,"₹76,990",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year ADP + 1 Year Premium Care
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 13ALC6 Thin and Light Lapto...,,"₹80,990",AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home & Student 20191 Years Carry in Warranty
DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,1.7,"₹89,999",Intel Core i7 Processor (8th Gen)16 GB DDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 20161 Year Onsite Warranty
HP HP Envy Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 14-eb0019TX Thin and Li...,,"₹99,990","Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display""Microsoft Office 2019 Home & Student, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Jumpstart ""1 Year Onsite Warranty"
ALIENWARE Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 wit...,4.6,"₹3,19,990","NVIDIA GeForce RTX 2080 with Max-Q15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U - (8 GB/128 GB SSD/Windows 10 Home) 1873 Laptop,4.3,"₹99,990",AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System128 GB SSD38.1 cm (15 inch) Touchscreen Display1 Year Limited Hardware Warranty
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,4.6,"₹1,57,990",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Years Carry in Warranty
ASUS Vivobook 15 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515EA-BQ562TS La...,4.3,"₹55,290","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Mcafee Antivirus - 1 Year1 Year Onsite Warranty"
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,4,"₹49,999","Free upgrade to Windows 11 when availableIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
HP Envy Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.3,"₹1,13,000",Intel Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP Core i7 10th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GT...,4.2,"₹91,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts, HP Support Assistant1 Year Onsite Warranty"
Lenovo IdeaPad 5 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.1,"₹63,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Years Carry in Warranty
HP Envy 13 x360 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 13 -bd0521TU Thin and Light Lapt...,4.8,"₹1,14,751",Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) K413EA-EB521TS Thin and Light Laptop,,"₹65,990",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty
HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-DQ2100TU Thin and Light Laptop,4.1,"₹41,490","Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Smart, HP Support Assistant1 Year Onsite Warranty"
acer Spin 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP314-54N-33X8 2 in 1 Laptop,5,"₹54,999","Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayAcer Care Center, Acer Product Registration, Acer Collection1 Year International Travelers Warranty (ITW)"
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,4.5,"₹99,990","Free upgrade to Windows 11 when availableAMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayQuick Access, Acer Care Center, Acer Product Registration, NitroSense, PC Manager, GOTrustOne-year International Travelers Warranty (ITW)"
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,3.9,"₹1,79,990","Pre-installed Genuine Windows 10 Home OSIntel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 inches) DisplaySteel Series Engine 3, Matrix Display (Extend), VR Ready, Cooler Boost 5, Per-Key RGB gaming keyboard by Steelseries, Hi-Res Audio, Nahimic 3, Thin Bezel, 240Hz Panel, WiFi 6E, Discrete Graphics Mode, Speaker Tuning Engine, 2.5Gb2 Year Warranty Term"
